,Unnamed: 0,Winner,Reach (inches) Differential,Height (inches) Differential,Significant Strikes Landed per Minute Differential,Significant Striking Accuracy Differential,Significant Strikes Absorbed per Minute Differential,Significant Strike Defence (the percentage of opponents strikes that did not land) Differential,Average Takedowns Landed per 15 minutes Differential,Takedown Accuracy Differential,Takedown Defense (the percentage of opponents TD attempts that did not land) Differential,Average Submissions Attempted per 15 minutes
4108,4108,0,-2.0,-4.0,-0.6100000000000003,-0.050000000000000044,-2.3100000000000005,0.08999999999999997,1.3699999999999999,0.14999999999999997,-0.09999999999999998,-0.29999999999999993
4109,4109,0,6.0,5.0,0.1299999999999999,-0.06,-0.08999999999999986,-0.010000000000000009,-0.5800000000000001,0.6,-0.050000000000000044,0.0
4110,4110,1,3.0,2.0,0.05999999999999961,0.010000000000000009,-3.2600000000000002,0.13,-1.66,-0.09999999999999998,-0.020000000000000018,0.2
4111,4111,1,-4.0,1.0,-0.3900000000000001,0.030000000000000027,0.48999999999999977,0.030000000000000027,-0.42999999999999994,-0.22999999999999993,0.10000000000000009,-0.1
4112,4112,1,2.0,1.0,1.4999999999999996,0.15999999999999998,0.25,0.030000000000000027,0.07999999999999996,0.020000000000000018,0.08999999999999997,0.39999999999999997
4113,4113,0,-4.0,-3.0,-1.3199999999999998,0.03999999999999998,-0.8999999999999999,0.029999999999999916,0.7300000000000001,-0.02999999999999997,0.13,-0.3
4114,4114,0,8.0,4.0,-0.09999999999999964,0.0,-0.26000000000000023,-0.12,1.85,-0.03999999999999998,-0.26,0.1
4115,4115,1,-4.0,0.0,0.1299999999999999,-0.09999999999999998,-0.6800000000000002,-0.029999999999999916,2.42,0.03999999999999998,-0.019999999999999907,-0.09999999999999998
4116,4116,1,-2.0,1.0,0.4400000000000004,-0.02999999999999997,0.9000000000000004,-0.09999999999999998,0.1499999999999999,-0.41000000000000003,-0.06000000000000005,0.0
4117,4117,1,-7.0,-1.0,2.38,0.020000000000000018,-0.07000000000000028,0.05999999999999994,3.3000000000000003,0.10000000000000003,0.45999999999999996,0.30000000000000004
4118,4118,1,3.0,-1.0,-1.44,-0.03999999999999998,0.03000000000000025,-0.040000000000000036,1.83,0.08000000000000002,-0.26999999999999996,0.6000000000000001
4119,4119,1,-2.0,0.0,1.7800000000000002,0.06,1.6399999999999997,0.05999999999999994,-0.030000000000000027,0.03999999999999998,0.0,-0.6
4120,4120,1,7.0,7.0,1.67,0.040000000000000036,1.5799999999999996,-0.19999999999999996,0.49999999999999994,0.03999999999999998,-0.27999999999999997,0.39999999999999997
4121,4121,1,1.0,1.0,2.28,-0.12,1.17,0.10999999999999999,-1.08,-0.16999999999999998,-0.07000000000000006,0.5
4122,4122,0,-1.0,0.0,-1.9899999999999998,-0.13,-0.7199999999999998,0.010000000000000009,1.87,-0.04999999999999999,0.22999999999999998,-0.1
4123,4123,1,1.0,1.0,2.63,0.06,1.85,0.08999999999999997,-2.59,0.020000000000000018,0.0,-0.7000000000000001
4124,4124,0,-2.0,0.0,2.69,0.06,1.83,0.030000000000000027,-0.14,0.0,0.32,-0.2
4125,4125,0,0.0,2.0,1.4900000000000002,-0.010000000000000009,1.9100000000000001,0.04999999999999993,-0.41000000000000003,0.24,-0.21999999999999997,-0.4
4126,4126,0,1.0,2.0,-1.83,-0.010000000000000009,-2.03,0.06000000000000005,1.15,0.28,-0.13,0.2
4127,4127,0,4.0,3.0,1.2899999999999996,0.16000000000000003,0.08999999999999986,-0.04999999999999993,-0.3600000000000001,-0.009999999999999953,-0.22999999999999998,0.9
4128,4128,0,2.0,0.0,0.9100000000000001,0.009999999999999953,1.0700000000000003,0.020000000000000018,-2.1500000000000004,0.07999999999999996,-0.009999999999999898,0.39999999999999997
4129,4129,1,3.0,2.0,1.2999999999999998,0.13,1.76,-0.030000000000000027,-2.5599999999999996,-0.03,-0.12,0.4
4130,4130,1,0.0,2.0,1.0699999999999998,0.07000000000000006,-1.2399999999999998,0.020000000000000018,0.33000000000000007,-0.08999999999999997,-0.05999999999999994,0.3999999999999999
4131,4131,0,-5.0,-3.0,-0.36999999999999966,-0.06999999999999995,1.04,-0.020000000000000018,-0.6399999999999999,-0.24,0.030000000000000027,-0.3
4132,4132,1,1.0,4.0,-0.08999999999999986,0.29000000000000004,-4.630000000000001,-0.06,2.62,0.42,0.78,0.0
4133,4133,1,1.0,2.0,-1.48,-0.23000000000000004,0.71,-0.09999999999999998,1.6600000000000001,0.16999999999999998,-0.24,-0.7999999999999999
4134,4134,0,-5.0,-2.0,-0.9300000000000002,0.2,-0.8400000000000001,0.010000000000000009,4.13,0.27,0.10999999999999999,-0.09999999999999998
4135,4135,0,3.0,3.0,-0.03000000000000025,-0.12,0.9199999999999999,-0.08999999999999997,-1.87,-0.34,0.050000000000000044,-0.19999999999999998
4136,4136,1,2.0,2.0,0.6700000000000004,0.10999999999999999,2.1200000000000006,-0.06999999999999995,-1.19,0.09000000000000002,0.010000000000000009,-0.1
4137,4137,1,10.0,5.0,1.1,0.06,-3.79,-0.06,0.76,0.62,0.37999999999999995,0.3
4138,4138,1,0.0,0.0,-0.050000000000000266,-0.06,0.4400000000000004,-0.050000000000000044,-0.9199999999999999,-0.2899999999999999,0.14,0.20000000000000007
4139,4139,0,-3.0,-1.0,0.54,0.18,-0.2599999999999998,-0.16000000000000003,1.4,-0.020000000000000018,-0.25,0.0
4140,4140,1,-2.0,3.0,1.08,0.0,-0.009999999999999787,0.040000000000000036,2.4899999999999998,0.27,0.21000000000000008,-0.3999999999999999
4141,4141,1,2.0,-3.0,2.62,0.050000000000000044,0.33000000000000007,-0.039999999999999925,1.16,0.10000000000000003,0.17000000000000004,0.0
4142,4142,1,5.0,1.0,0.6000000000000001,0.030000000000000027,-1.31,0.06,2.35,0.38,-0.16000000000000003,0.39999999999999997
4143,4143,0,0.0,-1.0,-0.050000000000000266,0.07,1.3599999999999999,0.050000000000000044,0.9499999999999997,0.09999999999999998,0.33000000000000007,-1.4
4144,4144,1,0.0,0.0,0.3700000000000001,0.010000000000000009,-1.5899999999999999,-0.08000000000000007,3.09,0.36,-0.25,1.0
4145,4145,0,3.0,6.0,-2.6700000000000004,0.019999999999999962,-1.5099999999999998,0.009999999999999898,0.53,0.08000000000000007,-0.15000000000000002,0.7999999999999999
4146,4146,1,5.0,2.0,0.39000000000000057,0.0,-0.3899999999999997,0.0,-0.7000000000000001,-0.020000000000000018,-0.029999999999999916,0.6000000000000001
4147,4147,1,-5.0,-3.0,0.8500000000000001,-0.020000000000000018,0.4299999999999997,0.22999999999999993,0.3599999999999999,0.010000000000000009,0.25999999999999995,0.4
4148,4148,0,6.0,2.0,0.20000000000000018,-0.08999999999999997,0.5099999999999998,-0.02999999999999997,1.26,0.2,-0.31000000000000005,1.7999999999999998
4149,4149,0,3.0,2.0,1.0,0.14,-1.1100000000000003,0.06000000000000005,-0.11999999999999988,0.06000000000000005,0.030000000000000027,0.5
4150,4150,1,3.0,4.0,1.1600000000000001,0.06999999999999995,1.1000000000000005,-0.05999999999999994,1.44,0.019999999999999962,-0.31,0.8
4151,4151,0,-1.0,-4.0,-0.5300000000000002,0.04999999999999999,0.7699999999999996,-0.06999999999999995,0.72,0.1,0.18999999999999995,-0.19999999999999998
4152,4152,0,-2.0,-1.0,0.43000000000000016,0.010000000000000009,2.09,0.030000000000000027,1.25,0.06,-0.06999999999999995,0.9
4153,4153,1,-4.0,-1.0,2.91,0.21999999999999997,0.8600000000000003,0.040000000000000036,-0.94,0.26000000000000006,0.67,0.2
4154,4154,1,-2.0,-1.0,-1.42,-0.12,-1.65,-0.050000000000000044,-0.5899999999999999,-0.3,-0.42,0.5
4155,4155,0,-2.0,-4.0,-1.0900000000000003,0.11000000000000004,-1.4100000000000001,-0.02999999999999997,2.17,0.32,0.07999999999999996,-0.4
4156,4156,0,-4.0,-2.0,-1.9299999999999997,-0.06,0.3599999999999999,-0.05999999999999994,-0.71,-0.23000000000000004,-0.2699999999999999,0.6000000000000001
4157,4157,0,9.0,5.0,0.7199999999999998,0.29,-0.79,-0.010000000000000009,3.3899999999999997,0.0,-0.040000000000000036,0.3
4158,4158,1,-5.0,-3.0,1.2000000000000002,-0.08999999999999997,0.8700000000000001,-0.05999999999999994,1.33,-0.33,0.1100000000000001,-0.4
4159,4159,1,2.0,1.0,-0.1499999999999999,0.06,0.9000000000000004,-0.050000000000000044,-1.8,0.22000000000000003,0.27,-0.19999999999999998
4160,4160,1,-2.0,-5.0,3.44,0.15999999999999998,-1.9799999999999995,0.14999999999999997,3.92,-0.23000000000000004,0.09999999999999998,0.2
4161,4161,0,-1.0,0.0,-0.6800000000000002,0.16999999999999998,-0.8999999999999999,-0.09999999999999998,0.96,0.08999999999999997,0.18999999999999997,0.0
4162,4162,0,-2.0,0.0,-0.25,0.030000000000000027,0.5100000000000002,-0.039999999999999925,2.73,0.12,0.040000000000000036,0.19999999999999998
4163,4163,1,1.0,1.0,1.8699999999999997,-0.010000000000000009,0.9700000000000002,-0.040000000000000036,-0.08999999999999986,-0.09000000000000002,-0.010000000000000009,0.6000000000000001
4164,4164,0,1.0,0.0,-0.1499999999999999,-0.020000000000000018,-2.3699999999999997,0.020000000000000018,-0.8800000000000001,-0.21000000000000002,-0.08000000000000002,-1.2
4165,4165,1,0.0,0.0,0.029999999999999805,0.020000000000000018,-1.3599999999999999,0.15000000000000002,0.7100000000000001,0.26999999999999996,-0.06000000000000005,1.0
4166,4166,1,1.0,1.0,-0.8199999999999998,0.010000000000000009,-0.010000000000000231,-0.039999999999999925,0.29000000000000004,-0.21000000000000002,-0.14,0.8999999999999999
4167,4167,1,2.0,2.0,2.97,0.07,-1.3200000000000003,0.050000000000000044,-2.76,0.2,0.22000000000000008,-0.6
4168,4168,1,-2.0,0.0,0.5699999999999998,0.04999999999999999,0.5899999999999999,0.020000000000000018,2.55,0.36,0.42000000000000004,-0.1
4169,4169,1,2.0,2.0,0.7199999999999998,0.19,-1.8200000000000003,0.0,4.67,0.22999999999999998,0.72,-0.9
4170,4170,0,-3.0,-2.0,-0.5799999999999996,-0.18999999999999995,1.5499999999999998,0.05999999999999994,-1.34,-0.16000000000000003,-0.06999999999999995,-0.3
4171,4171,1,0.0,3.0,2.67,0.16000000000000003,1.7099999999999995,-0.05999999999999994,-2.4000000000000004,0.11000000000000004,-0.15000000000000002,-0.9
4172,4172,1,-1.0,-3.0,1.46,-0.06,1.5300000000000002,-0.010000000000000009,-0.45999999999999996,0.32,0.59,-1.3
4173,4173,0,0.0,0.0,-0.7400000000000002,-0.08000000000000002,-0.43000000000000016,-0.08999999999999997,-0.6,-0.19999999999999998,-0.46,0.30000000000000004
4174,4174,1,2.0,-3.0,-1.3000000000000003,-0.07,-2.44,0.08000000000000002,2.25,0.30000000000000004,0.33999999999999997,-0.09999999999999998
4175,4175,0,-4.0,2.0,-0.5,0.020000000000000018,-1.06,0.10999999999999999,-1.62,-0.020000000000000018,-0.10999999999999999,-0.20000000000000007
4176,4176,0,1.0,-1.0,-0.8400000000000003,0.06,-1.1599999999999997,0.04999999999999993,-0.97,-0.010000000000000009,-0.38,0.09999999999999998
4177,4177,0,-6.0,-3.0,-0.2999999999999998,-0.14,2.31,0.06,0.57,0.010000000000000009,0.13,0.1
4178,4178,1,1.0,1.0,1.2800000000000002,0.07,0.29000000000000004,0.030000000000000027,-1.7699999999999998,0.04999999999999999,-0.31000000000000005,0.09999999999999998
4179,4179,1,0.0,0.0,0.33000000000000007,0.0,0.5099999999999998,0.07000000000000006,0.31999999999999995,0.51,0.14,0.29999999999999993
4180,4180,0,-3.0,0.0,-0.48999999999999977,0.07,-0.8600000000000003,0.13,-0.050000000000000044,0.14999999999999997,0.19999999999999996,1.5
4181,4181,0,5.0,1.0,-3.63,-0.009999999999999953,-4.61,-0.020000000000000018,1.63,0.29000000000000004,-0.29999999999999993,0.30000000000000004
4182,4182,1,1.0,0.0,1.4900000000000002,-0.19,1.5200000000000002,0.18,-1.27,0.13999999999999996,-0.09000000000000002,-0.9000000000000001
4183,4183,1,0.0,2.0,1.1099999999999999,0.13,-0.31000000000000005,-0.04999999999999993,1.09,0.12,-0.13,0.5
4184,4184,1,4.0,1.0,-1.69,-0.030000000000000027,-0.9600000000000002,0.040000000000000036,-1.27,0.22999999999999998,0.21000000000000002,-0.6000000000000001
4185,4185,1,1.0,-1.0,3.16,0.13,1.8199999999999998,-0.030000000000000027,0.99,0.53,0.29,-0.40000000000000013
4186,4186,0,1.0,0.0,-0.3600000000000003,-0.040000000000000036,-0.2200000000000002,0.06999999999999995,1.52,0.06,0.25,0.4
4187,4187,1,-2.0,2.0,1.6,-0.019999999999999962,1.2700000000000005,0.050000000000000044,0.47999999999999987,0.13,0.3,1.0
4188,4188,1,-2.0,-2.0,0.5300000000000002,0.040000000000000036,-1.3899999999999997,0.04999999999999999,0.92,0.33,0.7,-0.5
