,Winner,Loser,Red,Blue,Knockdowns (R),Knockdowns (B),Significant Strikes (R),Significant Strikes (B),Significant Strikes Percentage (R),Significant Strikes Percentage (B),Total Strikes (R),Total Strikes (B),Takedowns (R),Takedowns (B),Takedowns Percentage (R),Takedowns Percentage (B),Submission Attempts (R),Submission Attempts (B),Reversals (R),Reversals (B),Control Time (seconds) (R),Control Time (seconds) (B)
4416,1,0,Dongi Yang,Jake Collier,0.0,1.0,29.0,22.0,0.69,0.53,54.0,29.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,117.0,107.0
4417,1,0,Seo Hee Ham,Cortney Casey,0.0,0.0,71.0,78.0,0.4,0.34,83.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,21.0
4418,0,1,Yao Zhikui,Fredy Serrano,0.0,0.0,1.0,3.0,0.16,0.6,1.0,7.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,4.0
4419,0,1,Guangyou Ning,Marco Beltran,0.0,0.0,23.0,30.0,0.37,0.33,67.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,229.0,2.0
4420,1,0,Dominique Steele,Dong Hyun Ma,1.0,0.0,36.0,19.0,0.59,0.45,84.0,52.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372.0,76.0
4421,1,0,Neil Magny,Kelvin Gastelum,0.0,2.0,54.0,54.0,0.37,0.4,81.0,86.0,6.0,2.0,0.42,0.66,0.0,0.0,0.0,1.0,334.0,435.0
4422,1,0,Ricardo Lamas,Diego Sanchez,0.0,0.0,57.0,30.0,0.52,0.34,69.0,36.0,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,280.0,85.0
4423,0,1,Jussier Formiga,Henry Cejudo,0.0,0.0,25.0,43.0,0.28,0.39,39.0,71.0,0.0,2.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,76.0
4424,0,1,Efrain Escudero,Leandro Silva,0.0,0.0,24.0,35.0,0.38,0.39,56.0,47.0,2.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,304.0,203.0
4425,1,0,Erik Perez,Taylor Lapilus,0.0,1.0,31.0,20.0,0.33,0.25,109.0,23.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,431.0
4426,0,1,Hector Urbina,Bartosz Fabinski,0.0,0.0,10.0,25.0,0.4,0.64,16.0,89.0,0.0,6.0,0.0,0.54,3.0,0.0,0.0,0.0,19.0,813.0
4427,1,0,Alejandro Perez,Scott Jorgensen,0.0,0.0,39.0,11.0,0.42,0.29,42.0,11.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,15.0,48.0
4428,0,1,Gabriel Benitez,Andre Fili,0.0,1.0,11.0,16.0,0.42,0.38,11.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
4429,0,1,Valmir Lazaro,Michel Prazeres,0.0,0.0,41.0,20.0,0.4,0.37,60.0,27.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,209.0,121.0
4430,0,1,Ronda Rousey,Holly Holm,0.0,1.0,17.0,38.0,0.26,0.71,21.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0
4431,1,0,Joanna Jedrzejczyk,Valerie Letourneau,0.0,0.0,220.0,103.0,0.49,0.32,227.0,120.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,186.0,36.0
4432,1,0,Mark Hunt,Antonio Silva,1.0,0.0,12.0,9.0,0.66,0.52,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4433,0,1,Uriah Hall,Robert Whittaker,0.0,0.0,45.0,67.0,0.47,0.46,58.0,108.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,50.0,283.0
4434,0,1,Stefan Struve,Jared Rosholt,0.0,0.0,33.0,16.0,0.56,0.43,34.0,38.0,1.0,4.0,1.0,0.57,0.0,0.0,0.0,0.0,19.0,403.0
4435,1,0,Jake Matthews,Akbarh Arreola,0.0,1.0,62.0,21.0,0.63,0.51,96.0,33.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,339.0,119.0
4436,1,0,Kyle Noke,Peter Sobotta,1.0,0.0,23.0,2.0,0.53,0.33,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
4437,0,1,Anthony Perosh,Gian Villante,0.0,1.0,6.0,19.0,0.18,0.55,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4438,0,1,Richie Vaculik,Danny Martinez,0.0,0.0,63.0,54.0,0.4,0.31,82.0,90.0,3.0,9.0,1.0,0.75,0.0,0.0,0.0,1.0,44.0,468.0
4439,1,0,Ben Nguyen,Ryan Benoit,0.0,0.0,11.0,1.0,0.61,0.16,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,138.0,0.0
4440,1,0,Vitor Belfort,Dan Henderson,1.0,0.0,6.0,3.0,0.54,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
4441,1,0,Glover Teixeira,Patrick Cummins,0.0,0.0,54.0,33.0,0.52,0.36,59.0,38.0,0.0,4.0,0.0,0.66,0.0,0.0,0.0,0.0,14.0,84.0
4442,1,0,Thomas Almeida,Anthony Birchak,1.0,0.0,24.0,27.0,0.48,0.29,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0
4443,1,0,Alex Oliveira,Piotr Hallmann,1.0,0.0,42.0,36.0,0.38,0.5,54.0,79.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,180.0,210.0
4444,0,1,Gilbert Burns,Rashid Magomedov,0.0,2.0,28.0,80.0,0.36,0.55,29.0,94.0,2.0,2.0,0.4,1.0,0.0,0.0,0.0,0.0,125.0,69.0
4445,0,1,Fabio Maldonado,Corey Anderson,0.0,0.0,26.0,60.0,0.48,0.44,49.0,97.0,0.0,6.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,512.0
4446,0,1,Gleison Tibau,Abel Trujillo,0.0,0.0,3.0,0.0,0.6,0.0,6.0,5.0,2.0,0.0,0.66,0.0,1.0,0.0,0.0,0.0,87.0,2.0
4447,0,1,Yan Cabral,Johnny Case,0.0,1.0,31.0,74.0,0.47,0.46,41.0,90.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,312.0,140.0
4448,0,1,Clay Guida,Thiago Tavares,0.0,0.0,3.0,2.0,0.27,0.28,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0
4449,0,1,Edimilson Souza,Chas Skelly,1.0,0.0,19.0,7.0,0.54,0.38,24.0,11.0,0.0,2.0,0.0,0.66,0.0,2.0,0.0,0.0,128.0,167.0
4450,1,0,Viscardi Andrade,Gasan Umalatov,0.0,0.0,78.0,38.0,0.42,0.37,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0
4451,0,1,Pedro Munhoz,Jimmie Rivera,0.0,0.0,66.0,96.0,0.36,0.41,67.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
4452,0,1,Bruno Korea,Matheus Nicolau,1.0,2.0,27.0,46.0,0.34,0.59,49.0,81.0,0.0,3.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,397.0
4453,0,1,Paddy Holohan,Louis Smolka,0.0,0.0,16.0,59.0,0.4,0.66,31.0,66.0,4.0,0.0,0.44,0.0,0.0,2.0,1.0,2.0,256.0,177.0
4454,1,0,Norman Parke,Reza Madadi,0.0,0.0,47.0,33.0,0.32,0.34,56.0,40.0,1.0,1.0,0.16,0.08,0.0,0.0,0.0,0.0,267.0,137.0
4455,0,1,Nicolas Dalby,Darren Till,0.0,1.0,84.0,49.0,0.49,0.55,111.0,49.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,222.0,43.0
4456,1,0,Neil Seery,Jon Delos Reyes,0.0,0.0,38.0,25.0,0.4,0.33,47.0,26.0,2.0,3.0,0.4,0.75,2.0,0.0,1.0,0.0,143.0,154.0
4457,1,0,Stevie Ray,Mickael Lebout,0.0,0.0,48.0,27.0,0.32,0.19,53.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0
4458,0,1,Scott Askham,Krzysztof Jotko,0.0,0.0,22.0,38.0,0.32,0.37,38.0,107.0,0.0,2.0,0.0,0.66,1.0,0.0,0.0,0.0,142.0,245.0
4459,0,1,Cathal Pendred,Tom Breese,0.0,1.0,5.0,23.0,0.2,0.65,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0
4460,1,0,Darren Elkins,Robert Whiteford,0.0,0.0,40.0,23.0,0.3,0.36,112.0,41.0,7.0,1.0,0.63,1.0,2.0,0.0,0.0,0.0,511.0,51.0
4461,1,0,Daniel Cormier,Alexander Gustafsson,0.0,1.0,140.0,120.0,0.49,0.47,219.0,130.0,1.0,1.0,0.2,0.14,0.0,0.0,0.0,0.0,210.0,58.0
4462,1,0,Ryan Bader,Rashad Evans,0.0,0.0,52.0,25.0,0.39,0.22,55.0,27.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,64.0,56.0
4463,0,1,Shawn Jordan,Ruslan Magomedov,0.0,0.0,20.0,71.0,0.35,0.61,39.0,85.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,295.0,77.0
4464,1,0,Joseph Benavidez,Ali Bagautinov,0.0,0.0,48.0,31.0,0.32,0.25,48.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
4465,0,1,Jessica Eye,Julianna Pena,0.0,0.0,30.0,34.0,0.55,0.5,77.0,100.0,1.0,3.0,1.0,0.5,1.0,3.0,0.0,0.0,344.0,438.0
4466,1,0,Yair Rodriguez,Dan Hooker,0.0,0.0,52.0,19.0,0.5,0.24,67.0,85.0,2.0,1.0,0.22,0.33,0.0,0.0,0.0,0.0,30.0,361.0
4467,0,1,Alan Jouban,Albert Tumenov,0.0,1.0,17.0,19.0,0.5,0.46,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4468,1,0,Adriano Martins,Islam Makhachev,1.0,0.0,3.0,4.0,0.42,0.26,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4469,1,0,Rose Namajunas,Angela Hill,0.0,0.0,13.0,12.0,0.39,0.54,14.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,71.0,11.0
4470,0,1,Francisco Trevino,Sage Northcutt,0.0,0.0,1.0,21.0,0.33,0.67,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0
4471,0,1,Chris Cariaso,Sergio Pettis,0.0,1.0,37.0,37.0,0.46,0.3,54.0,80.0,0.0,3.0,0.0,0.75,1.0,0.0,1.0,0.0,250.0,352.0
4472,1,0,Derrick Lewis,Viktor Pesta,0.0,0.0,41.0,8.0,0.65,0.61,51.0,47.0,0.0,5.0,0.0,0.38,0.0,0.0,0.0,0.0,89.0,429.0
4473,1,0,Josh Barnett,Roy Nelson,0.0,0.0,146.0,60.0,0.71,0.52,215.0,92.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0,0.0,502.0,472.0
4474,0,1,Gegard Mousasi,Uriah Hall,0.0,1.0,17.0,18.0,0.7,0.75,35.0,22.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,286.0,12.0
4475,1,0,Kyoji Horiguchi,Chico Camus,0.0,0.0,78.0,63.0,0.34,0.32,80.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0
4476,1,0,Takeya Mizugaki,George Roop,0.0,0.0,70.0,47.0,0.43,0.41,88.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,352.0
4477,0,1,Katsunori Kikuno,Diego Brandao,0.0,1.0,1.0,14.0,1.0,0.82,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
4478,0,1,Mizuto Hirota,Teruto Ishihara,0.0,2.0,62.0,88.0,0.33,0.52,100.0,89.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,205.0,10.0
4479,1,0,Keita Nakamura,Li Jingliang,1.0,1.0,40.0,79.0,0.45,0.55,85.0,88.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,261.0,95.0
4480,0,1,Naoyuki Kotani,Kajan Johnson,0.0,1.0,21.0,57.0,0.38,0.54,61.0,59.0,1.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,162.0,67.0
4481,1,0,Demetrious Johnson,John Dodson,0.0,0.0,88.0,58.0,0.51,0.47,163.0,108.0,4.0,1.0,0.3,0.33,0.0,0.0,0.0,0.0,299.0,175.0
4482,1,0,Andrei Arlovski,Frank Mir,0.0,0.0,39.0,24.0,0.52,0.46,70.0,54.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,212.0,239.0
4483,1,0,Anthony Johnson,Jimi Manuwa,1.0,0.0,25.0,8.0,0.59,0.4,37.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,51.0
4484,0,1,Jan Blachowicz,Corey Anderson,0.0,0.0,20.0,84.0,0.46,0.56,33.0,156.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,640.0
4485,1,0,Paige VanZant,Alex Chambers,0.0,0.0,73.0,30.0,0.56,0.63,165.0,66.0,3.0,0.0,0.42,0.0,1.0,1.0,0.0,0.0,434.0,28.0
4486,1,0,Ross Pearson,Paul Felder,0.0,0.0,62.0,60.0,0.53,0.39,86.0,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.0,117.0
4487,0,1,Francisco Rivera,John Lineker,0.0,1.0,16.0,28.0,0.44,0.46,16.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,19.0
4488,0,1,Jessica Andrade,Raquel Pennington,0.0,0.0,41.0,41.0,0.62,0.6,59.0,66.0,4.0,2.0,0.8,1.0,1.0,1.0,0.0,0.0,208.0,184.0
4489,0,1,Clay Collard,Tiago dos Santos e Silva,1.0,0.0,84.0,52.0,0.4,0.42,136.0,73.0,1.0,1.0,0.5,0.25,0.0,1.0,0.0,2.0,136.0,217.0
4490,1,0,Joe Riggs,Ron Stallings,1.0,0.0,35.0,24.0,0.57,0.66,47.0,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.0,26.0
4491,1,0,Max Holloway,Charles Oliveira,0.0,0.0,14.0,5.0,0.48,0.29,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
4492,1,0,Neil Magny,Erick Silva,0.0,0.0,68.0,29.0,0.51,0.49,132.0,37.0,4.0,3.0,0.44,0.75,0.0,0.0,0.0,0.0,245.0,166.0
4493,1,0,Patrick Cote,Joshua Burkman,1.0,0.0,60.0,45.0,0.64,0.49,106.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,60.0
4494,0,1,Chad Laprise,Francisco Trinaldo,0.0,1.0,8.0,17.0,0.47,0.47,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
4495,1,0,Olivier Aubin-Mercier,Tony Sims,0.0,0.0,3.0,23.0,0.37,0.79,76.0,46.0,6.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,726.0,55.0
4496,0,1,Maryna Moroz,Valerie Letourneau,0.0,1.0,55.0,69.0,0.34,0.47,79.0,106.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,398.0
4497,0,1,Sam Stout,Frankie Perez,0.0,1.0,2.0,12.0,0.12,0.8,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4498,0,1,Yves Jabouin,Felipe Arantes,0.0,0.0,5.0,4.0,0.5,0.66,18.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,218.0,15.0
4499,0,1,Marcos Rogerio de Lima,Nikita Krylov,0.0,0.0,5.0,21.0,0.5,0.72,5.0,34.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,118.0
4500,1,0,Chris Kelades,Chris Beal,0.0,0.0,50.0,47.0,0.45,0.41,90.0,83.0,1.0,2.0,0.11,0.5,0.0,0.0,0.0,1.0,160.0,347.0
4501,1,0,Shane Campbell,Elias Silverio,0.0,0.0,44.0,22.0,0.63,0.55,73.0,50.0,2.0,2.0,0.4,0.14,0.0,0.0,1.0,0.0,271.0,417.0
4502,1,0,Misha Cirkunov,Daniel Jolly,0.0,0.0,24.0,6.0,0.82,0.42,62.0,10.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,175.0,29.0
4503,1,0,Glover Teixeira,Ovince Saint Preux,0.0,0.0,53.0,30.0,0.67,0.55,128.0,36.0,5.0,0.0,0.55,0.0,1.0,0.0,0.0,1.0,528.0,86.0
4504,0,1,Michael Johnson,Beneil Dariush,0.0,0.0,84.0,75.0,0.37,0.37,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,1,0,Derek Brunson,Sam Alvey,0.0,0.0,27.0,4.0,0.6,0.36,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
4506,1,0,Jared Rosholt,Timothy Johnson,0.0,0.0,19.0,26.0,0.55,0.45,53.0,86.0,2.0,3.0,0.4,0.75,1.0,0.0,0.0,0.0,145.0,524.0
4507,0,1,Sara McMann,Amanda Nunes,0.0,1.0,2.0,27.0,0.12,0.69,4.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,43.0
4508,1,0,Ray Borg,Geane Herrera,0.0,0.0,26.0,7.0,0.49,0.53,85.0,24.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,835.0,15.0
4509,1,0,Uriah Hall,Oluwale Bamgbose,0.0,0.0,11.0,7.0,0.61,0.58,20.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
4510,1,0,Chris Camozzi,Tom Watson,0.0,0.0,87.0,82.0,0.59,0.58,112.0,104.0,3.0,1.0,0.75,0.12,2.0,0.0,0.0,0.0,264.0,108.0
4511,1,0,Dustin Ortiz,Willie Gates,0.0,0.0,92.0,13.0,0.71,0.4,171.0,24.0,4.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,647.0,0.0
4512,0,1,Chris Dempsey,Jonathan Wilson,0.0,1.0,0.0,4.0,0.0,0.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4513,1,0,Ronda Rousey,Bethe Correia,1.0,0.0,19.0,9.0,0.59,0.64,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4514,1,0,Mauricio Rua,Rogerio Nogueira,0.0,0.0,53.0,63.0,0.54,0.37,82.0,73.0,2.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,259.0,13.0
4515,1,0,Stefan Struve,Antonio Rodrigo Nogueira,0.0,0.0,93.0,59.0,0.59,0.52,94.0,84.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,38.0,322.0
4516,1,0,Antonio Silva,Soa Palelei,1.0,0.0,16.0,19.0,0.57,0.54,29.0,46.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,90.0,159.0
4517,1,0,Claudia Gadelha,Jessica Aguilar,0.0,0.0,111.0,70.0,0.44,0.37,121.0,88.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,47.0
4518,1,0,Demian Maia,Neil Magny,0.0,0.0,13.0,0.0,0.76,0.0,56.0,11.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,447.0,2.0
4519,0,1,Rafael Cavalcante,Patrick Cummins,0.0,0.0,23.0,49.0,0.51,0.53,24.0,102.0,0.0,8.0,0.0,0.57,0.0,0.0,0.0,0.0,3.0,430.0
4520,1,0,Warlley Alves,Nordine Taleb,0.0,0.0,17.0,17.0,0.44,0.5,23.0,30.0,2.0,0.0,0.66,0.0,1.0,0.0,0.0,0.0,258.0,65.0
4521,1,0,Iuri Alcantara,Leandro Issa,0.0,0.0,53.0,26.0,0.52,0.47,65.0,37.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,131.0,326.0
4522,1,0,Vitor Miranda,Clint Hester,0.0,0.0,57.0,15.0,0.76,0.44,95.0,20.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,205.0,180.0
4523,0,1,Hugo Viana,Guido Cannetti,0.0,0.0,13.0,32.0,0.34,0.62,42.0,47.0,1.0,4.0,0.06,0.57,0.0,0.0,0.0,0.0,362.0,237.0
4524,1,0,TJ Dillashaw,Renan Barao,0.0,0.0,117.0,62.0,0.55,0.34,170.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,9.0
4525,1,0,Miesha Tate,Jessica Eye,1.0,0.0,58.0,56.0,0.47,0.39,84.0,81.0,1.0,0.0,0.25,0.0,2.0,0.0,0.0,0.0,368.0,6.0
4526,1,0,Edson Barboza,Paul Felder,0.0,0.0,64.0,47.0,0.47,0.31,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
4527,1,0,Joe Lauzon,Takanori Gomi,0.0,0.0,15.0,7.0,0.57,0.29,25.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
4528,0,1,Gian Villante,Tom Lawlor,0.0,1.0,31.0,22.0,0.48,0.42,31.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
4529,1,0,Jim Miller,Danny Castillo,0.0,0.0,45.0,35.0,0.4,0.33,61.0,51.0,2.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,130.0,140.0
4530,0,1,Kenny Robertson,Ben Saunders,1.0,0.0,91.0,98.0,0.48,0.48,98.0,172.0,2.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,379.0,0.0
4531,0,1,Eddie Wineland,Bryan Caraway,0.0,0.0,52.0,61.0,0.28,0.32,58.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0
4532,0,1,Daron Cruickshank,James Krause,0.0,0.0,6.0,10.0,0.31,0.66,6.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.0
4533,0,1,Ramsey Nijem,Andrew Holbrook,0.0,0.0,29.0,20.0,0.46,0.51,76.0,73.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,518.0,203.0
4534,0,1,Jessamyn Duke,Elizabeth Phillips,0.0,0.0,36.0,49.0,0.45,0.48,54.0,83.0,2.0,2.0,0.66,0.5,3.0,1.0,2.0,0.0,199.0,401.0
4535,1,0,Zak Cummings,Dominique Steele,1.0,0.0,14.0,2.0,0.46,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4536,1,0,Michael Bisping,Thales Leites,0.0,0.0,115.0,79.0,0.41,0.4,117.0,80.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,35.0,58.0
4537,0,1,Ross Pearson,Evan Dunham,0.0,0.0,16.0,26.0,0.57,0.54,47.0,88.0,0.0,5.0,0.0,0.38,0.0,1.0,0.0,0.0,10.0,660.0
4538,1,0,Joe Duffy,Ivan Jorge,0.0,0.0,8.0,7.0,0.27,0.46,10.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0
4539,1,0,Joanne Wood,Cortney Casey,1.0,0.0,90.0,57.0,0.64,0.61,227.0,106.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,647.0,0.0
4540,1,0,Leon Edwards,Pawel Pawlak,1.0,0.0,36.0,24.0,0.5,0.3,73.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,20.0
4541,1,0,Stevie Ray,Leonardo Mafra,1.0,0.0,19.0,23.0,0.46,0.57,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4542,1,0,Paddy Holohan,Vaughan Lee,0.0,0.0,28.0,27.0,0.37,0.52,60.0,52.0,1.0,0.0,0.33,0.0,2.0,1.0,1.0,0.0,472.0,72.0
4543,1,0,Mickael Lebout,Teemu Packalen,0.0,0.0,43.0,35.0,0.5,0.57,68.0,41.0,0.0,3.0,0.0,0.27,0.0,1.0,2.0,0.0,413.0,194.0
4544,0,1,Marcus Brimage,Jimmie Rivera,0.0,1.0,9.0,15.0,0.52,0.55,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4545,1,0,Daniel Omielanczuk,Chris de la Rocha,1.0,0.0,15.0,1.0,0.75,0.08,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4546,1,0,Frank Mir,Todd Duffee,1.0,0.0,16.0,9.0,0.43,0.37,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
4547,0,1,Josh Thomson,Tony Ferguson,0.0,1.0,33.0,83.0,0.33,0.55,35.0,101.0,1.0,0.0,0.16,0.0,0.0,2.0,0.0,1.0,152.0,105.0
4548,1,0,Holly Holm,Marion Reneau,0.0,0.0,65.0,26.0,0.36,0.34,70.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
4549,0,1,Scott Jorgensen,Manvel Gamburyan,0.0,1.0,36.0,42.0,0.48,0.44,56.0,65.0,1.0,5.0,0.5,0.38,0.0,2.0,1.0,0.0,91.0,288.0
4550,1,0,Kevin Lee,James Moontasri,0.0,0.0,9.0,6.0,0.32,0.33,9.0,6.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,68.0,6.0
4551,1,0,Alan Jouban,Matt Dwyer,1.0,1.0,51.0,29.0,0.49,0.24,63.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,173.0,14.0
4552,1,0,Sam Sicilia,Yaotzin Meza,0.0,0.0,12.0,18.0,0.29,0.48,33.0,39.0,2.0,1.0,1.0,0.11,4.0,1.0,0.0,0.0,506.0,90.0
4553,1,0,Jessica Andrade,Sarah Moras,0.0,0.0,50.0,18.0,0.55,0.32,158.0,23.0,3.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,547.0,39.0
4554,1,0,Rani Yahya,Masanori Kanehara,0.0,0.0,24.0,24.0,0.35,0.54,26.0,136.0,4.0,0.0,0.36,0.0,2.0,0.0,0.0,1.0,319.0,282.0
4555,0,1,Igor Araujo,Sean Strickland,0.0,1.0,39.0,71.0,0.47,0.42,48.0,87.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,329.0
4556,1,0,Kevin Casey,Ildemar Alcantara,0.0,0.0,41.0,20.0,0.47,0.3,64.0,20.0,1.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0,238.0,20.0
4557,0,1,Andrew Craig,Lyman Good,0.0,1.0,20.0,55.0,0.2,0.51,24.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0
